0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3781,3424,10839,5194,10970,3202,19024,5195,1805,15213,7279,17451,10456,10497,17708,14145,11861,3767,17912,14508,12156
3782,8018,1444,9095,9153,10192,17649,14355,6665,8087,6064,377,3420,3412,12452,700,330,4604,4333,2185,14110
3783,14451,5415,9530,15349,945,9282,11439,5411,12339,12349,4341,11131,6763,5299,7939,11654,8296,9777,5973,14277
3784,726,6233,291,15403,18287,5132,2732,51,3848,8167,9233,13478,5013,1034,11534,5778,9260,2768,5498,4534
3785,8706,12488,4936,1892,5510,6914,15321,8951,3349,12521,19102,11501,13262,7778,413,7802,13245,1725,892,5427
3786,7518,3901,16524,17851,17274,8626,18003,18027,15556,16186,15174,13030,15294,2526,16493,17838,7687,859,15979,11487
3787,8706,18008,3785,12488,4936,5051,11443,17121,5510,386,13793,6914,16327,7821,2728,6330,1892,13947,11405,3603
3788,4248,17660,16578,14213,3302,3689,2204,3416,7138,3961,1961,5119,6421,5013,13271,14669,1085,3297,12744,7977
3789,2727,4078,303,2244,13379,2304,5691,551,7018,18628,13272,3966,7855,15285,6786,14242,18332,9365,10984,13299
3790,8626,3959,4414,3921,2955,5131,17062,8205,11179,15099,6961,4996,13878,2274,15308,8295,10751,1595,3391,6326
3791,7497,13133,7398,18777,1299,12452,5429,10949,5706,18918,8025,16505,5098,7365,14417,4347,10752,7002,14191,5443
3792,4311,17938,6206,11989,11447,11833,16845,2603,1065,3747,6451,3509,9294,16303,5831,6223,6996,6429,5217,4260
3793,3627,17953,4803,2951,10938,2683,17065,11664,14204,18806,18406,10753,14944,14570,12454,15058,10984,8583,2713,3540
3794,1880,3966,10045,9383,3704,1946,3580,17273,6774,2325,7757,9003,14435,14538,7538,29,7842,2548,17278,15799
3795,13295,14125,18593,17282,13430,18286,10096,10231,12231,5976,13761,11723,13391,13751,13719,10227,13650,13919,9997,18255
3796,3376,3479,5849,10285,7853,17728,17669,9246,1815,9842,14953,10426,10083,5512,8751,7641,7695,9503,15077,12739
3797,5789,10916,1955,14357,10281,7269,8114,3882,3578,12112,2621,7660,16628,13770,12829,13053,12208,12638,8357,1261
3798,10116,11156,12955,857,7065,15463,5159,4306,7618,8523,3718,14364,13013,7302,17771,18257,18143,4384,8420,8955
3799,914,17218,16834,8889,13135,9151,45,16348,8400,6412,6805,18225,9822,7630,3559,4604,3548,13947,10810,10706
3800,8427,8286,15019,4970,11227,15117,3445,16316,15799,1791,5284,16328,12656,8017,23,14845,8284,2800,14703,16208
3801,15237,8841,11625,2039,7962,13416,7029,7138,7603,1768,9181,7370,7379,4936,2809,7118,8966,9202,11942,14580
3802,11142,8222,6903,1048,14874,709,1996,11074,14800,10474,2454,12025,2572,4282,11684,313,7007,616,10027,7409
3803,12364,18745,7100,17575,11515,12226,7905,14777,7201,12529,16480,2550,12684,10545,17635,12313,11734,976,7389,14286
3804,12683,5701,5614,4404,4367,12070,11219,449,17711,5978,18211,18971,4084,5748,13418,2298,12328,4746,9456,9072
3805,13647,8044,639,7930,13739,16879,9352,11461,17690,7576,3206,6724,13964,10777,4956,3463,14189,5542,4677,377
3806,2939,13200,2938,3911,9371,4562,9073,5589,4427,3279,16665,14212,10428,9483,6079,7209,4471,3958,8594,5967
3807,16164,15030,13583,11451,5362,10958,7560,11679,5397,18291,11894,471,11339,2035,4136,9227,4540,1755,12941,6576
3808,11402,9301,3462,398,662,3447,6902,12852,315,11057,16861,3034,4251,8976,4559,3638,14273,3240,16412,7924
3809,3679,17087,3777,15585,14260,7486,4089,11562,18544,2013,17029,2519,11135,2745,344,7287,12792,4336,14710,8858
3810,2584,2879,5014,2920,403,3586,6718,3670,410,2802,3425,14336,15177,1107,6756,14905,12187,7871,7885,9386
3811,15441,4166,8116,1775,18667,16990,11255,8426,1313,5240,6068,16783,10645,8936,17357,15920,17014,3461,4372,8606
3812,5182,7260,1269,7991,9046,10171,16919,4462,17557,12238,11203,5999,456,6037,513,16111,5971,4510,18739,17409
3813,8061,6034,5360,14448,7476,9889,18463,17818,18648,1837,9765,13869,6792,2790,8451,9532,17023,14115,4874,11545
3814,10627,5930,11234,11806,17952,12632,8188,11223,12510,4091,3385,1737,5128,10131,5035,462,13851,6345,5404,14057
3815,1944,17748,2755,4667,203,14830,12244,4336,18352,2050,2731,1102,2013,3605,8312,3262,14403,5880,5240,14610
3816,7513,12699,2493,2372,17673,11913,18035,1738,12388,5512,15555,13827,3815,14403,2988,3997,15452,14533,3269,14066
3817,9931,3004,7618,3617,10904,12075,17588,15709,14175,5870,7511,13269,11456,8661,9266,8839,8759,16301,10777,2888
3818,17622,16101,18226,16745,16424,18240,5444,16852,17172,6437,16987,18310,15341,13476,7949,13958,18909,4393,8448,13088
3819,15542,9001,15888,13693,16313,16163,11672,13463,12504,11733,543,15349,10150,2611,4398,5268,15057,7438,5768,9822
3820,13766,3558,11017,5004,7864,13761,1353,14414,8771,13887,12444,5314,6981,6154,17523,6918,8970,12384,2645,16293
3821,5557,2277,10688,3971,235,7644,4109,6930,8879,4708,6240,9152,4361,265,7753,14529,7346,2377,8297,5354
3822,6770,6558,6787,10365,8122,8962,8216,17859,15755,1577,1522,6157,2334,5864,16036,2984,4622,4384,11909,1115
3823,4196,4511,9813,8902,18019,15378,1250,15361,17038,15859,18190,15856,11324,14697,18769,15290,10796,4703,11437,13845
3824,11606,18297,16589,6912,624,8063,2182,4942,2535,24,5249,6898,3778,3357,7075,1730,9171,12243,5471,2918
3825,3226,7690,7326,4896,11101,11072,10732,5855,11794,16436,16372,12896,7440,9,17825,919,11004,19118,4340,17193
3826,6678,6196,10475,2256,7207,11075,14656,12869,18383,7212,3588,13144,1595,1471,10332,10777,13401,16912,12589,8293
3827,8353,1097,450,10610,480,7195,10156,14063,11035,792,3476,11374,168,9933,15342,6347,13059,2596,11780,2284
3828,2542,832,610,7172,593,3360,8797,5600,11779,6939,14934,750,525,3736,1882,8327,1978,757,8754,11619
3829,10249,3967,7497,844,689,6002,13911,363,7835,2485,2706,824,825,14935,11951,15585,83,14682,12437,7324
3830,7614,12742,17302,13026,1921,9790,6097,2233,5115,16090,6892,4940,10839,11949,1832,6074,10997,8442,8823,18044
3831,18719,9560,19021,10049,15229,8583,3827,2341,7531,5572,11370,7811,11185,8490,4934,13487,2676,6341,744,6796
3832,3481,13487,4536,11909,13983,4010,5956,845,16310,1462,430,1204,3522,6453,7081,1652,1705,1267,12590,8447
3833,11835,11546,15305,9147,2727,12241,1126,5966,12795,10333,7022,5209,14573,6788,2587,13349,14950,2663,8701,19014
3834,3554,8095,17930,4482,7852,10819,5022,1935,6088,9037,4168,17114,7130,2104,4997,11919,1753,139,995,9538
3835,433,2074,3116,57,313,11513,99,2803,15248,1117,2195,1718,2014,937,2017,5634,1030,10216,8649,370
3836,16108,17974,16906,15091,1789,7745,9580,11792,7733,11118,5176,1003,11142,11404,14222,3543,286,13110,14110,5125
3837,200,1322,8946,6691,5426,18849,1213,7899,747,1674,8938,8156,12556,11202,4661,5483,8392,15741,16879,11961
3838,11422,4429,3578,6478,8271,7556,9037,11073,14310,12901,17972,9908,8690,3644,6472,12320,2823,8438,8090,6536
3839,13622,16723,7388,12615,10922,11444,15519,18320,7487,15473,13306,16113,2612,3221,18465,18407,16726,16494,9211,16394
3840,3510,5519,4445,8949,5521,1825,3318,12427,12651,2251,2426,17110,8028,15393,15883,1953,9994,3769,2319,1955
3841,8480,15055,8155,4445,14615,1825,15821,10906,1063,1953,5521,3510,15827,4383,3595,18812,381,12313,7120,16370
3842,10091,3730,6870,7142,18175,938,5928,7609,2397,3532,8187,13409,155,18719,3638,8275,12224,3708,5211,8809
3843,2219,12486,12121,1939,13131,659,219,4759,12287,4361,17155,2399,11675,15733,3616,1064,14562,14789,14583,4637
3844,16662,1268,6418,8438,3578,11073,16414,453,7150,6478,12328,14262,13731,2280,402,11928,2823,8793,8690,6525
3845,10172,4389,11114,9940,9805,6650,11423,15169,10368,8120,8428,7559,13537,11644,15167,982,14132,7403,13999,8819
3846,11713,10404,575,7551,7989,2718,3431,6412,18421,6502,16856,13309,2496,840,4141,6486,2569,7791,11611,14841
3847,11036,6225,4965,16327,7042,9323,5978,6725,15104,5558,2813,12668,17316,7916,15067,754,2832,10903,4813,11370
3848,12391,8846,2050,2206,3784,6233,4431,836,1127,726,18287,4374,291,5823,2732,15403,2361,12533,9233,15860
3849,10215,5203,2099,14558,14923,11647,14738,13351,8019,13763,10104,8100,1236,13042,11563,10940,1662,14470,10850,6392
3850,5790,1173,14086,10013,11457,4021,6528,5160,4337,71,627,11228,17036,11578,2177,3400,17571,1371,6558,4981
3851,10004,1183,7033,10698,7219,13522,4402,18280,421,5332,11533,12416,9490,68,11249,9739,1646,10211,12106,7515
3852,9336,795,10507,370,5434,10392,7955,3916,3733,7754,1724,270,5432,10687,3507,5002,7988,14397,8138,8496
3853,6718,15422,15922,5831,2584,5906,14828,2920,12871,5014,6553,3485,1723,2879,17701,17248,18400,3852,16923,403
3854,17640,15211,8427,3514,17629,3966,9383,5187,3598,2696,12834,4894,3991,13998,7188,4604,1106,19073,5991,13292
3855,9260,19052,11099,13233,4097,14311,17814,19113,8756,19097,387,9311,13439,17210,3723,10760,5151,13327,12999,18462
3856,9029,8200,5609,12375,2166,10613,841,15284,10705,13565,10062,2462,4868,2553,10487,7967,10324,2972,10301,7278
3857,1866,5144,4893,9672,3860,2826,14604,14109,8343,57,5326,408,5169,12747,4006,12881,1929,2501,950,7951
3858,7791,15347,16921,8795,14851,5253,16875,5207,8024,10203,18910,3594,6169,11073,6211,2494,2099,6478,11385,4115
3859,3920,5790,2199,11402,13595,13385,17221,15310,11794,1194,10205,10692,3551,4797,12171,12658,10589,16115,922,13173
3860,5144,1866,950,2826,12881,5169,57,1929,769,7827,408,14604,10234,5823,5154,6384,4006,6455,2501,13324
3861,4081,785,9990,10900,3643,4972,5978,3255,13581,6147,13667,2873,16086,43,754,896,1922,15513,5412,10708
3862,16528,16381,1092,16574,15756,10187,19137,15574,15630,17562,14118,16044,2110,17050,18419,16143,18770,16369,17997,5303
3863,2273,9144,4213,4902,12624,16042,8607,9118,7635,10026,4604,8839,9807,17428,17743,7236,18643,6037,2613,4790
3864,18433,17709,16317,2558,18443,15968,8427,14388,5496,14689,18551,18295,5157,4342,19033,7042,4794,19092,15335,10655
3865,1568,18321,2995,15076,17194,6193,8182,9345,4367,4088,5609,9685,13072,12726,12618,7182,2491,4673,11025,7343
3866,43,785,8467,2781,16343,933,4972,7667,5434,15550,18019,10026,1930,10430,10708,11245,12312,6330,10293,261
3867,7582,9905,8117,7313,488,10168,115,2028,11856,8203,334,13264,10486,15190,2051,4299,8353,1097,450,5930
3868,8618,3466,6793,8094,2092,13942,3524,4425,10310,11459,3089,8764,5817,7916,6713,6357,11545,3379,2728,2858
3869,2062,2029,14615,18756,9441,6279,18351,4849,4810,14529,10129,7737,359,13238,8826,15916,7252,7223,8086,8799
3870,2120,2448,16220,5867,1781,6307,4159,9975,13539,708,8282,538,6188,7995,1277,3537,24,9378,3543,3956
3871,16843,18358,17138,4246,11015,9352,10817,2065,7710,16296,7957,10631,742,1905,8464,11855,14984,16064,11310,5736
3872,7359,18462,2690,7823,15517,1478,18537,16298,15466,4626,18947,10661,3448,3218,14262,15697,15749,15158,6237,1927
3873,884,5171,15349,13479,7016,10150,7499,18261,2803,3355,12540,4972,14758,2544,4816,15057,18529,4142,141,15637
3874,7447,8811,14703,4887,13702,18071,13870,12424,15785,15407,18433,16628,12571,18756,8905,12955,17816,9729,18471,7486
3875,18390,13331,17769,3071,3236,18325,11845,16971,5345,2208,7944,6520,10048,2451,8645,13583,2009,5397,4526,7188
3876,5438,9094,10609,13139,13662,10755,11692,8010,9012,297,6114,6753,9406,6545,5009,11931,8029,915,6319,11631
3877,17343,8585,8228,13150,1772,14813,15678,11871,18512,8485,2529,330,10978,1616,18008,5953,3340,6725,10360,5397
3878,15336,17423,15819,8226,3438,17544,13514,7056,18165,7108,15171,11448,14432,15077,8928,2675,17343,17124,11437,7732
3879,6827,15068,10093,7955,12428,12091,9115,3906,6419,1188,10805,3852,15978,7816,18239,4902,2740,14783,18625,17649
3880,14387,10475,7207,10439,1697,4012,12869,13144,13215,14868,18246,10777,12032,7980,5822,6936,2762,2813,18222,1471
3881,7417,5152,7041,15466,3114,2179,16634,14413,15513,7269,15742,4790,7164,10556,7617,16758,4604,7199,7811,18406
3882,2621,8114,11546,3797,1126,896,12208,5048,10407,1694,3657,14604,683,4270,4148,8143,13139,2727,9548,3593
3883,15407,2222,13981,2663,15582,9176,12171,6550,6811,18047,9289,17669,6774,14849,11260,5037,16543,3290,10587,18284
3884,9654,13029,5364,5962,6711,19016,15629,4714,1877,13025,9785,11195,16598,12820,5656,9245,14647,12602,5154,15732
3885,13271,8566,717,3232,1170,14168,1305,18008,19077,2194,1539,8229,3384,7477,4803,16379,8531,14741,36,16776
3886,2469,9143,10468,179,8720,2109,10605,7412,14644,8972,5301,12693,6620,16042,838,18499,6554,12710,15213,18613
3887,14010,8238,1501,5978,10344,18478,18357,16328,5624,9207,11860,15754,2225,18885,15017,11911,836,18288,449,11080
3888,14122,2536,9394,10308,3214,13381,18194,17756,13181,10239,18985,5973,10031,8376,7400,3556,7187,4148,2421,18242
3889,9294,11358,6482,10414,17455,6001,6536,11652,6752,12556,3832,12007,14596,11686,9359,15734,3901,11043,4916,11038
3890,10290,10381,16437,17743,18504,18785,10632,14798,9264,15926,13109,18847,7811,17697,6538,5412,15909,15234,6097,12543
3891,12264,2599,15522,14820,15659,16289,18189,5317,6864,17564,17075,12114,4224,3080,1325,6351,4910,15869,10226,1838
3892,6277,11806,11644,4976,19009,6699,13172,3288,11438,12251,6915,16896,16932,7059,2524,6405,14519,541,3709,5760
3893,2260,7038,16246,6625,7478,17990,10269,16173,15693,1359,9276,7333,9461,16474,10744,7505,16019,1045,1356,5852
3894,825,1276,967,780,7467,4894,5429,13354,13338,14942,3375,3991,2857,13519,5951,17018,15234,14864,15744,18865
3895,15160,7102,5167,11816,14814,14540,11639,10,13986,3725,6326,17564,11857,11338,9919,11239,885,11812,13417,9059
3896,4471,4427,8364,13200,16427,9230,4514,6481,15884,1155,8552,13741,13078,3911,4676,16977,6555,6019,4713,16451
3897,2523,6574,10728,14181,90,11008,16238,11619,15681,10033,3706,15617,12048,283,11900,6840,10503,1038,8011,3733
3898,2141,17227,883,672,4347,12294,18840,15413,15570,16664,15860,5298,3104,17781,511,13875,11634,7743,8019,991
3899,2366,7927,10106,3760,4053,9157,4913,10847,7791,14535,4844,16941,7817,9929,5167,11774,11061,6502,3311,2494
3900,4038,1228,2274,2548,2335,335,9877,10039,2356,13356,13343,8528,4284,473,4251,8896,16631,6961,3921,1840
3901,7518,6731,12556,3375,6663,18756,17788,9359,10115,12338,8626,18003,16492,5031,18027,10227,15705,859,10213,10075
3902,4247,15956,6018,12864,7568,9092,14276,9130,9288,4427,4203,6606,10264,1421,5852,15843,9376,7394,7601,7276
3903,15075,5907,6991,1410,14496,13472,745,241,14868,15226,9602,715,13373,15015,14984,7552,1626,1145,2583,2828
3904,2308,2754,930,9812,1969,15137,5316,669,1857,8435,4234,6377,4104,3346,14339,13353,6763,8973,3508,898
3905,5144,960,12504,9710,12826,7688,9436,13599,18358,9458,14046,7612,11672,864,11561,7014,4444,13785,8927,10902
3906,3320,12789,4281,10006,4604,3901,1292,7617,14489,7264,9479,7114,195,9655,16303,18756,14607,3614,2370,1048
3907,746,15806,14224,18615,15784,17092,15881,14129,13899,1060,14551,15334,16187,14923,16635,11647,15857,7898,8019,12607
3908,14042,7606,14455,7310,14567,5811,2730,16314,15018,15657,18750,17106,19130,18927,18864,15157,18112,18008,18107,15611
3909,11088,4333,2047,10453,3526,3366,7414,14859,8737,18118,2826,11968,1685,997,12247,4692,12940,15751,1974,6570
3910,5257,2748,6750,6685,298,1975,3756,3659,4315,5423,15152,3090,7967,2283,11586,1700,2130,9633,3632,3618
3911,13200,4471,3806,4427,7209,10428,7746,2938,2886,10466,10506,18832,3279,7478,9073,6079,4561,3265,4386,9371
3912,1999,8456,2338,6401,12702,13615,3697,3222,671,11638,14451,9924,7246,9762,5708,15333,9183,4600,6628,17544
3913,9043,1545,4416,17879,2325,17329,5698,2005,1875,6851,11459,7068,3030,9865,14492,15167,6960,4459,2474,8865
3914,5179,18146,8270,8006,10212,16296,16818,2651,10419,3143,13050,19085,11670,15491,10706,5371,17406,14776,856,10692
3915,519,8427,10433,16257,13980,14492,6843,15971,3913,2325,13576,3880,2471,13399,5014,6077,7024,6161,5850,7188
3916,9336,7460,10507,3852,795,5434,14181,8725,10822,10392,14580,9614,370,3133,7754,15583,5432,1724,6676,4265
3917,3695,2179,10803,5002,641,2122,4661,1425,12619,4604,8687,2778,4894,1915,9106,9950,17496,2109,1283,7437
3918,9089,9018,5161,16883,4134,10734,15971,13683,8479,5324,9752,2585,8754,13033,9180,11238,5413,12324,7118,16646
3919,18622,9046,919,18544,19073,13438,4,8102,13553,14963,15130,17310,16659,16768,16363,11851,16888,4039,3679,2789
3920,3859,6927,10883,13385,15326,14581,13595,1085,3038,1090,9991,18618,10205,18912,15125,5486,14396,922,4613,3158
3921,8626,4038,3959,1228,2548,3900,2335,4284,4414,7362,4842,2356,335,473,3790,3320,4251,11277,2274,8113
3922,1568,341,13211,2039,18250,6337,14046,4257,12070,1713,7846,8182,1544,5265,10825,11709,10608,5322,2261,11847
3923,5479,16475,17957,4179,15886,267,3022,12312,5043,7182,16943,5119,6910,5861,4342,14689,7683,2403,8009,7554
3924,18224,5492,3598,4599,11894,12050,15166,18027,5902,9646,15083,11425,9441,12668,7760,10362,12144,138,11241,5315
3925,18315,4137,12179,9209,18842,15637,16778,5567,8612,14974,10530,6256,9868,5605,16555,2526,13472,10195,6740,14747
3926,17727,13545,12204,3752,13900,15334,1548,14162,13206,17521,8772,4233,960,4223,8423,13155,7858,1668,5078,5164
3927,1940,17416,10881,14820,11075,13429,10427,12412,14680,14660,1791,6304,2797,10184,9889,7228,14943,3344,9308,13229
3928,13200,14949,9371,4427,7209,10964,15965,6079,4561,12583,4144,10547,18832,9259,7665,9448,4080,15864,12451,17098
3929,5235,11489,14092,3749,3567,12205,17236,3382,1789,15929,16568,11067,1659,8178,7659,11085,4134,12453,8606,17776
3930,7540,3042,2631,2706,6301,8630,10928,15332,13678,8518,1832,10321,398,889,7356,5466,13827,695,13607,6474
3931,14985,2852,15175,12144,5520,5118,13239,5187,7667,6680,16626,9182,7371,320,18715,6306,18476,1531,9171,10978
3932,15448,1647,8177,6009,18099,18494,15569,15910,6656,4514,1499,1427,3251,7665,6185,15737,4287,7226,18052,5147
3933,10602,2366,6594,7927,6068,11799,14417,4913,11322,16726,11901,11911,3452,6292,6526,7942,4229,6531,14535,8890
3934,16879,2808,3706,10033,6840,3733,1410,5186,18370,12127,18220,14092,8392,15220,13445,10462,12188,745,16203,13762
3935,13340,13932,5443,8611,88,9578,16323,16386,8947,13672,12061,4361,6166,7822,7052,7045,5223,5085,2276,8321
3936,141,10283,6795,12633,17626,13030,4012,2310,7783,9488,3375,14315,2492,8972,14149,13681,5233,14677,16268,11253
3937,2204,4066,3191,14548,10583,7089,8585,6412,15282,5311,8441,4647,10810,10706,13421,16268,8137,7818,6689,10919
3938,16159,10167,796,9030,406,14591,1010,762,14434,3312,242,6883,661,450,18753,4919,14047,3239,5677,11625
3939,4570,11362,10043,15061,10550,12499,6342,10956,11847,16919,13885,17319,16667,7815,2708,4079,5919,18947,10394,8047
3940,2662,6415,9308,431,14878,6560,1597,1531,16068,14839,8025,2830,15432,6669,14626,2289,16103,8839,1625,9542
3941,6291,4357,1676,4049,18660,1888,9664,6393,10853,10256,18268,9171,14944,7584,6385,2007,5713,12942,17620,11187
3942,1770,6850,2563,7336,7455,7579,12052,10298,9036,17607,6616,17809,17898,9479,4984,17905,16383,506,1038,7820
3943,14520,3327,14784,1563,5841,12734,18008,7344,12989,13792,10038,13444,9785,9036,14013,13357,8460,11124,8459,14921
3944,4508,2100,3447,9363,12823,13990,6902,3808,11402,2361,8706,12248,4967,8976,3638,1892,18265,16442,9301,19054
3945,8785,2334,7258,11605,5457,10561,15085,5596,774,2893,9553,3762,15277,1123,15342,6507,18699,7902,7912,11416
3946,2531,10931,519,316,4282,6892,6064,2454,14874,709,9106,4606,7818,6903,1048,4036,11074,14224,13728,3802
3947,1595,13606,14885,3115,13486,11127,1144,3990,1625,18429,8022,214,14652,18616,8927,12347,4443,2011,10981,13831
3948,2774,1273,3222,16990,5426,11157,14332,236,13904,2233,451,15175,7280,11200,11414,4798,9183,6195,18348,4273
3949,11895,11956,11933,11996,17544,6058,5235,3303,15375,17474,6603,7079,14432,1161,2832,17515,13695,13361,6725,11932
3950,9628,4109,44,7142,5473,9476,18572,3191,6895,5446,12295,18309,7346,3707,5354,8123,2082,13981,13992,4223
3951,2497,5187,6793,17567,2800,14104,3507,13836,17454,6892,4333,14847,4509,14606,8986,10523,11079,8289,7905,8702
3952,3221,3158,19062,4276,15897,483,1040,1613,7723,17753,12556,4426,3324,5725,9330,6603,4311,16276,3305,18474
3953,3418,1109,9512,18677,16907,5265,16316,10342,3494,13711,6551,13316,14360,13290,15825,13234,9648,18756,4926,17151
3954,11501,2341,2235,18463,7447,18719,15219,13813,13580,10825,5170,7604,3710,12011,1789,14199,15698,10963,18770,8887
3955,1823,11660,2899,4118,13237,9060,6016,6457,11461,8358,13188,7020,3819,3179,7033,10360,11266,15856,15678,5241
3956,858,2529,6907,2574,2892,7301,12302,1632,13623,7709,3870,13150,235,8879,16314,278,889,18112,6566,14079
3957,11222,7206,738,2570,15573,7084,2427,7881,1091,707,10628,117,9192,51,5548,11540,12846,1975,3578,5370
3958,13200,4094,4427,2938,18832,3806,7261,10547,5803,9371,18186,6079,15595,7478,7039,16451,7267,2260,4386,1045
3959,8626,3921,4414,2082,18677,3012,11461,4917,1825,10463,6016,4842,3790,8467,7930,14305,3463,15678,5098,9628
3960,13287,13743,10648,19011,10818,13940,14184,14098,14369,11736,16745,17465,10775,16149,10254,14489,3419,1834,6870,13928
3961,1748,548,3549,8022,7104,3037,4456,4248,1936,3788,9463,265,7858,6254,7111,12247,3375,7496,5901,4077
3962,15504,13760,13450,14801,13972,7300,18153,7542,18068,1845,17544,1676,10223,2286,8142,12304,2651,4735,17963,8094
3963,6673,964,3726,6818,73,5251,272,810,9520,10108,8909,1282,3466,4855,8047,10381,13109,702,8286,498
3964,3736,5426,1978,1075,11523,3222,3097,3206,4798,18348,10443,15290,4305,3395,15761,1273,2726,6990,2491,7151
3965,2417,6413,16980,16727,12871,6615,6933,3023,4574,7801,4243,7417,18980,11337,9174,18998,18224,4963,6865,11072
3966,9383,6948,3612,7757,14435,3794,1880,2325,11436,5607,17278,11161,10725,8059,7069,109,15254,140,3789,6774
3967,4060,12253,9168,1669,5266,8495,2624,1975,6748,10060,10537,8810,12737,5401,457,12565,6274,5271,1947,6589
3968,3632,2957,3403,677,4971,2354,12977,2391,9921,781,5099,2845,18585,5238,11263,583,6010,5305,2315,4422
3969,12254,15180,15974,16457,17816,17697,18055,15987,2405,18075,16187,7262,15876,15623,15903,2652,17941,3327,12341,16240
3970,3008,7649,18914,239,18714,11558,2870,12447,1945,11885,5372,1787,2039,16564,2409,8945,3160,9436,11038,6201
3971,5557,10688,3821,6301,3805,6285,3155,4930,7563,11513,6645,11048,1340,231,11085,7933,11027,6442,8249,837
3972,14868,7552,2583,6936,15009,14410,2587,9602,5327,13215,16988,7300,5381,14562,13984,10155,14500,8725,18754,15145
3973,16444,13879,4341,14731,13557,5748,5409,18183,2135,2052,6356,3025,10174,12331,7577,8722,13617,11827,11754,5479
3974,14210,5888,6606,10352,7209,6079,9371,6575,2885,3279,9259,13200,15415,15864,3911,2938,10500,15230,8165,17152
3975,9931,5039,5204,9321,8128,7595,16945,6371,13342,4481,15709,5501,16135,18947,7115,10605,5736,9519,3854,5080
3976,7209,15965,13200,16922,15595,9464,11862,18881,10547,4676,9371,7039,4427,9521,10352,4561,10867,18832,6079,5589
3977,9269,17990,3099,1317,15360,5803,4386,14212,3279,15510,5852,4471,6580,4562,12784,14210,14352,15355,3123,7550
3978,2612,6477,15949,12052,7748,7125,15557,630,7179,12037,9340,16171,14466,5577,9807,18042,13719,3654,17355,5029
3979,18732,13604,13617,18605,8121,5271,16865,18159,16255,1912,14053,16158,16155,16556,8699,8041,18950,12039,18488,13808
3980,2449,3052,4028,9825,677,12257,1113,9328,10393,8543,5747,16482,9035,1030,13582,10254,14373,6716,200,8633
3981,5475,8236,12556,12238,14056,5991,8841,2381,5443,7344,11591,1550,4894,15746,13201,4137,5412,5302,10059,10695
3982,7905,12263,13569,12879,12925,7019,12379,14649,13202,9296,17696,8018,8823,2235,5763,8895,9158,8263,9594,230
3983,3678,3635,8354,18756,1896,8318,5354,8976,11746,7188,4187,16784,3901,3197,7046,2815,10611,18737,1283,17012
3984,785,2559,443,8427,14298,18729,16278,738,5624,2238,5093,3605,18004,6246,8701,2013,15914,16268,10931,12312
3985,16806,2160,431,10978,1788,5231,5116,8310,290,2988,5858,2843,2575,2466,11605,623,128,14294,3340,595
3986,14405,13445,14787,5701,15440,18756,14935,3255,14469,6921,5978,14655,11667,4904,6731,8061,12144,18864,18130,2506
3987,4997,6413,5349,2013,2217,8923,8976,3603,413,7332,8114,4437,2611,11247,4691,7468,8858,6366,4745,6637
3988,760,15079,4685,13082,4861,12447,6003,3420,13305,253,604,9221,7791,16726,15002,16958,11258,10808,17398,8726
3989,14958,4646,10433,1185,13717,2920,146,9334,11712,9642,3999,10342,12398,15038,9652,12343,16594,10669,6564,13795
3990,7516,11730,8242,13667,13981,7472,4014,5641,15172,10414,4663,7711,1625,15062,14069,11684,928,5280,2195,4317
3991,11696,1792,3584,7399,18770,6655,2474,15234,2203,849,2247,2696,15474,988,4855,14044,466,6930,2584,6796
3992,2444,8201,12260,6937,13045,4920,10420,9726,9723,16900,14485,10505,15107,4696,4475,9887,8652,16378,14580,7947
3993,7144,1737,10180,5134,4478,13955,4842,5653,1930,13337,2250,14928,8586,12119,11260,6509,16603,18624,18435,9519
3994,15741,17221,6414,11499,2223,10126,11353,16987,9231,15223,6412,1370,3395,7576,14651,3941,4668,4215,11439,8837
3995,5908,15315,2033,3743,1913,9068,9514,16655,3561,5079,7580,15131,4422,6261,1943,15504,8704,3667,11034,8743
3996,10744,7261,15482,1356,7333,17073,6100,16602,5731,15962,7038,16698,5620,18694,15837,17990,16161,15701,7429,9589
3997,5831,7256,5135,14709,357,9456,15249,5287,2604,1982,8153,2212,3534,1853,12286,3816,3067,13827,17673,15427
3998,3629,605,2802,7244,5766,16207,919,2106,17478,13512,8211,12276,11442,14927,16880,9554,12201,8430,15283,17897
3999,14958,8140,4646,10433,6041,6000,9155,2860,9294,621,9642,13203,12539,3989,4347,3055,6511,13851,4190,8670
4000,4037,1735,1083,9419,6442,7633,1983,9084,8450,10825,14151,14008,2644,7534,9884,13781,1365,14248,13700,6999
4001,7667,4073,14305,10908,18677,17690,3463,7020,6016,10412,13344,18062,5096,9421,5954,15678,7930,11266,3075,4677
4002,7263,1959,2670,5216,1927,10161,16529,5432,14502,599,2613,4476,10147,8847,2310,4874,5047,12150,14442,2741
4003,8386,2658,3050,2890,6376,1652,1410,6414,3003,4798,16762,3084,1523,17974,10330,18298,11196,18889,9834,3732
4004,13253,637,16798,9372,9843,15903,2853,17221,7721,14942,566,16886,9036,811,18469,55,880,1944,12666,8057
4005,15820,2284,13299,2827,2332,11718,18196,3580,15294,11138,12421,11934,16616,402,6532,5541,3646,9060,10432,14441
