0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4947,821,1011,28,6385,6379,6380,6381,6382,6383,6384,19143,6377,6386,6387,6388,6389,6390,6391,6392,6378
2094,10276,1665,1960,29,117,3549,6391,6390,6389,6388,6379,6387,6386,6392,6385,6384,6383,6382,6381,6380
2609,30,2160,6385,6378,6379,6380,6381,6382,6383,6384,19143,6376,6386,6387,6388,6389,6390,6391,6377,6375
31,1198,679,1252,1154,107,6383,6378,6379,6380,6381,6382,19143,6384,6376,6385,6386,6387,6388,6389,6377
245,9855,32,11043,47,1753,63,69,1745,79,1727,232,1718,5013,8765,2202,115,3402,128,199,4979
33,1117,793,19143,6384,6378,6379,6380,6381,6382,6383,6386,6385,6376,6387,6388,6389,6390,6377,6375,6392
34,1391,1338,214,1170,1271,1346,571,36,505,76,262,1280,6390,6391,6383,6392,6389,6388,6387,6386
206,221,5062,35,8760,5122,4020,3842,2108,6382,6378,6379,6380,6381,19143,6377,6384,6385,6386,6387,6388
34,1391,1338,214,1170,1271,1346,571,36,505,76,262,1280,6390,6391,6383,6392,6389,6388,6387,6386
6933,11752,37,2172,6374,5642,4128,11168,3538,9018,6378,6379,6380,6382,6381,6376,6383,6384,6385,6386,6387
38,6375,6377,6378,6379,6380,6381,6382,6383,6384,6385,6386,6387,6388,6389,6390,6391,6376,19143,6392,6373
39,7239,19143,6384,6378,6379,6380,6381,6382,6383,6385,6376,6386,6387,6388,6389,6390,6391,6377,6375,6357
2581,40,2058,3684,19143,6384,6379,6380,6381,6382,6383,6386,6385,6377,6387,6388,6389,6390,6391,6378,6376
80,148,27,18,15,277,275,167,1754,41,6389,6388,6387,6380,6390,6386,6391,6392,6385,6384,6383
7098,8,3688,13584,3769,2212,42,5424,111,5127,6388,6387,6386,6379,6384,6383,6382,6381,6380,6389,6390
2154,1793,13174,119,162,1800,43,6392,6384,6379,6380,6381,6382,6383,6385,6391,6386,6387,6377,6388,6389
4069,44,19143,6383,6377,6378,6379,6380,6381,6382,6385,6384,6392,6386,6387,6388,6389,6390,6376,6375,6374
639,45,1814,242,707,2418,2620,3512,6389,6390,6388,6387,6378,6385,6384,6383,6391,6382,6381,6380,6379
1711,12070,130,1674,46,3535,3323,2166,5081,12314,168,8793,1683,164,1806,195,7929,6391,6386,6392,6390
245,9855,32,11043,47,1753,63,69,1745,79,1727,232,1718,5013,8765,2202,115,3402,128,199,4979
126,544,515,1244,408,288,285,1030,816,134,487,879,213,723,1162,661,48,636,887,1209,1048
103,699,99,49,19143,6379,6380,6381,6382,6383,6392,6384,6385,6386,6387,6388,6389,6390,6378,6377,6376
728,50,1086,19143,6384,6379,6380,6381,6382,6383,6385,6386,6387,6388,6389,6390,6391,6392,6378,6377,6376
266,1784,6667,74,3394,1748,51,13265,4838,2660,867,8703,13481,229,4941,146,6417,6382,6377,6378,6379
4998,2627,5149,8871,2379,1822,52,2492,2394,6387,6386,6385,6378,6383,6388,6389,6382,6381,6390,6380,6391
2696,3434,2164,53,8042,9195,153,6425,6381,6376,6377,6378,6427,6379,6380,6382,6374,6383,6384,6385,6386
299,54,922,1224,6382,6378,6379,6380,6381,6383,6376,6384,6385,6386,6387,6388,6389,6390,6377,6375,6392
6818,3387,61,1820,1930,5123,55,104,8735,5080,3312,4858,2028,13376,2022,6382,6383,6384,6385,6386,6387
7082,480,331,56,155,13809,6389,6388,6387,6386,6385,6384,6377,6390,6382,6381,6380,6379,6378,6383,19143
187,57,1927,291,6390,6389,6388,6387,6386,6385,6391,6384,6383,6382,6381,6380,6379,6378,6392,6377,6376
58,4876,9013,3787,127,2218,1773,987,2512,1725,2168,6368,6387,6383,6365,6384,6385,6386,6388,6382,6389
1050,59,1770,101,174,2437,81,6387,6382,6362,6383,6384,6385,6386,6365,6381,6389,6390,6391,6392,6393
10571,7948,60,5817,4794,9414,6381,6376,6377,6378,6379,6380,19143,6374,6382,6383,6384,6385,6386,6387,6388
6818,3387,61,1820,1930,5123,55,104,8735,5080,3312,4858,2028,13376,2022,6382,6383,6384,6385,6386,6387
590,284,62,219,633,6384,6378,6379,6380,6381,6382,6383,19143,6376,6385,6386,6387,6388,6389,6390,6391
245,9855,32,11043,47,1753,63,69,1745,79,1727,232,1718,5013,8765,2202,115,3402,128,199,4979
3369,1768,631,6264,8729,3414,14454,14535,1832,3410,290,3466,13277,276,13255,2292,5176,4986,3528,64,797
65,2711,1135,2107,19143,6377,6378,6379,6380,6381,6382,6375,6383,6384,6385,6386,6387,6388,6389,6390,6376
1139,66,19143,6382,6376,6377,6378,6379,6380,6381,6383,6374,6384,6385,6386,6387,6388,6389,6390,6375,6373
67,1226,852,1263,125,6384,6379,6380,6381,6382,6383,19143,6377,6385,6386,6387,6388,6389,6390,6391,6378
1895,5057,875,11304,2274,68,3556,186,267,4297,2023,6390,6389,6381,6391,6388,6387,6386,6385,6384,6383
245,9855,32,11043,47,1753,63,69,1745,79,1727,232,1718,5013,8765,2202,115,3402,128,199,4979
1384,70,693,19143,6384,6378,6379,6380,6381,6382,6383,6386,6385,6387,6388,6389,6390,6391,6377,6376,6393
71,7095,11745,2422,19143,6382,6376,6377,6378,6379,6380,6381,6384,6383,6374,6385,6386,6387,6388,6389,6375
365,1792,72,2029,14377,19143,6377,6378,6379,6380,6381,6382,6383,6385,6384,6386,6387,6388,6389,6390,6391
73,1704,3370,3869,19143,6381,6376,6377,6378,6379,6380,6383,6382,6384,6385,6386,6387,6388,6389,6375,6373
266,1784,6667,74,3394,1748,51,13265,4838,2660,867,8703,13481,229,4941,146,6417,6382,6377,6378,6379
748,795,1137,2753,75,6426,6425,6428,6376,6377,6378,6379,6380,6381,6382,6383,6384,6385,6386,6427,6387
34,1391,1338,214,1170,1271,1346,571,36,505,76,262,1280,6390,6391,6383,6392,6389,6388,6387,6386
77,306,427,611,160,788,6391,6384,6379,6380,6381,6382,6383,6385,6390,6386,6377,6387,6392,6388,6389
78,358,91,572,116,265,6391,6390,6389,6388,6387,6386,6385,6384,6383,6382,6381,6380,6379,6378,6377
245,9855,32,11043,47,1753,63,69,1745,79,1727,232,1718,5013,8765,2202,115,3402,128,199,4979
80,148,27,18,15,277,275,167,1754,41,6389,6388,6387,6380,6390,6386,6391,6392,6385,6384,6383
1050,59,1770,101,174,2437,81,6387,6382,6362,6383,6384,6385,6386,6365,6381,6389,6390,6391,6392,6393
3331,3578,1904,2298,129,4981,9754,6266,841,542,1972,1781,3452,241,9749,163,1876,6745,3286,82,1881
83,6383,6376,6377,6378,6379,6380,6381,6382,19143,6374,6384,6385,6386,6387,6388,6389,6390,6375,6373,6392
433,2167,3762,1815,9183,84,2055,1943,6367,6388,6382,6383,6384,6385,6386,6387,6389,6380,6390,6391,6392
379,85,2045,2217,2896,3610,6365,6380,6391,6390,6389,6388,6387,6386,6385,6361,6384,6383,6362,6382,6381
2009,2136,3399,2875,4915,9889,86,6386,6382,6383,6384,6385,19143,6387,6388,6380,6389,6390,6391,6392,6381
429,278,476,87,6378,6379,6380,6381,6382,6383,19143,6385,6386,6387,6388,6389,6390,6391,6392,6384,6377
249,26,458,151,122,88,2465,2068,12,185,744,6387,6383,6384,6385,6386,19143,6382,6389,6390,6391
1417,89,1397,19143,6383,6378,6379,6380,6381,6382,6384,6376,6385,6386,6387,6388,6389,6390,6377,6374,6375
770,803,90,4183,6383,6378,6379,6380,6381,6382,19143,6377,6385,6386,6387,6388,6389,6390,6391,6384,6375
78,358,91,572,116,265,6391,6390,6389,6388,6387,6386,6385,6384,6383,6382,6381,6380,6379,6378,6377
969,370,179,204,678,92,575,272,354,6380,6381,6382,19143,6378,6383,6384,6385,6386,6387,6388,6389
93,589,6377,6378,6379,6380,6381,6382,6383,6384,6375,6385,6386,6387,6388,6389,6390,6391,6376,19143,6393
94,843,473,6383,6378,6379,6380,6381,6382,6384,6393,6385,6386,6387,6388,6389,6390,6391,6377,19143,6376
95,3299,17,1673,22,6390,6389,6388,6391,6387,6378,6385,6384,6392,6383,6382,6381,6380,6393,6379,6386
96,2521,203,1896,2670,283,6388,6387,6386,6385,6379,6389,6383,6390,6382,6381,6391,6392,6380,6384,19143
97,19143,6375,6377,6378,6379,6380,6381,6382,6383,6384,6385,6386,6387,6388,6389,6390,6376,6374,6392,6373
328,98,19143,6378,6379,6380,6381,6382,6383,6384,6393,6385,6386,6387,6388,6389,6390,6391,6377,6376,6375
103,699,99,49,19143,6379,6380,6381,6382,6383,6392,6384,6385,6386,6387,6388,6389,6390,6378,6377,6376
2020,4879,1759,1907,1920,100,836,3732,315,489,3374,6371,6384,6394,6393,6365,6392,6366,6391,6390,6389
1050,59,1770,101,174,2437,81,6387,6382,6362,6383,6384,6385,6386,6365,6381,6389,6390,6391,6392,6393
449,634,102,236,218,3524,6386,6387,6388,6385,6376,6389,6384,6383,6382,6390,6381,6380,6379,6378,6377
103,699,99,49,19143,6379,6380,6381,6382,6383,6392,6384,6385,6386,6387,6388,6389,6390,6378,6377,6376
6818,3387,61,1820,1930,5123,55,104,8735,5080,3312,4858,2028,13376,2022,6382,6383,6384,6385,6386,6387
835,1136,105,782,14646,613,6382,6376,6377,6378,6379,6380,6381,19143,6374,6383,6384,6385,6386,6387,6388
106,930,121,19143,6385,6379,6380,6381,6382,6383,6384,6386,6377,6387,6388,6389,6390,6391,6378,6376,6393
31,1198,679,1252,1154,107,6383,6378,6379,6380,6381,6382,19143,6384,6376,6385,6386,6387,6388,6389,6377
303,912,108,2192,372,2760,359,3746,13301,6291,6385,6379,6380,6381,6382,6383,6384,6386,6286,6285,6387
2435,109,1097,19143,6384,6379,6380,6381,6382,6383,6386,6385,6358,6387,6388,6389,6390,6391,6378,6377,6376
1160,110,256,889,1001,6384,6379,6380,6381,6382,6383,19143,6385,6378,6387,6388,6389,6390,6391,6386,6376
7098,8,3688,13584,3769,2212,42,5424,111,5127,6388,6387,6386,6379,6384,6383,6382,6381,6380,6389,6390
1081,112,19143,6384,6378,6379,6380,6381,6382,6383,6386,6385,6387,6388,6389,6390,6391,6392,6377,6376,6375
113,952,1540,594,6384,6378,6379,6380,6381,6382,6383,6385,6376,6386,6387,6388,6389,6390,6391,6377,6375
1858,1796,3817,114,3710,12176,6960,538,3621,19143,6379,6380,6381,6382,6384,6383,6377,6385,6386,6387,6388
245,9855,32,11043,47,1753,63,69,1745,79,1727,232,1718,5013,8765,2202,115,3402,128,199,4979
78,358,91,572,116,265,6391,6390,6389,6388,6387,6386,6385,6384,6383,6382,6381,6380,6379,6378,6377
2094,10276,1665,1960,29,117,3549,6391,6390,6389,6388,6379,6387,6386,6392,6385,6384,6383,6382,6381,6380
118,19143,6384,6377,6378,6379,6380,6381,6382,6383,6385,6393,6386,6387,6388,6389,6390,6391,6376,6375,6374
2154,1793,13174,119,162,1800,43,6392,6384,6379,6380,6381,6382,6383,6385,6391,6386,6387,6377,6388,6389
120,6384,6377,6378,6379,6380,6381,6382,6383,19143,6393,6385,6386,6387,6388,6389,6390,6391,6376,6375,6374
106,930,121,19143,6385,6379,6380,6381,6382,6383,6384,6386,6377,6387,6388,6389,6390,6391,6378,6376,6393
249,26,458,151,122,88,2465,2068,12,185,744,6387,6383,6384,6385,6386,19143,6382,6389,6390,6391
123,19143,6383,6377,6378,6379,6380,6381,6382,6384,6393,6385,6386,6387,6388,6389,6390,6391,6376,6375,6374
260,325,124,6385,6380,6381,6382,6383,6384,6386,6378,6387,6388,6389,6390,6391,6392,6393,6379,19143,6394
67,1226,852,1263,125,6384,6379,6380,6381,6382,6383,19143,6377,6385,6386,6387,6388,6389,6390,6391,6378
126,544,515,1244,408,288,285,1030,816,134,487,879,213,723,1162,661,48,636,887,1209,1048
58,4876,9013,3787,127,2218,1773,987,2512,1725,2168,6368,6387,6383,6365,6384,6385,6386,6388,6382,6389
245,9855,32,11043,47,1753,63,69,1745,79,1727,232,1718,5013,8765,2202,115,3402,128,199,4979
3331,3578,1904,2298,129,4981,9754,6266,841,542,1972,1781,3452,241,9749,163,1876,6745,3286,82,1881
1711,12070,130,1674,46,3535,3323,2166,5081,12314,168,8793,1683,164,1806,195,7929,6391,6386,6392,6390
131,6383,6376,6377,6378,6379,6380,6381,6382,19143,6375,6385,6386,6387,6388,6389,6390,6391,6384,6374,6393
132,19143,6383,6377,6378,6379,6380,6381,6382,6384,6375,6385,6386,6387,6388,6389,6390,6391,6376,6374,6393
1798,12111,133,6680,2726,6684,3518,3984,1801,1723,5168,6389,6388,6380,6390,6386,6385,6384,6391,6383,6382
126,544,515,1244,408,288,285,1030,816,134,487,879,213,723,1162,661,48,636,887,1209,1048
388,778,758,830,630,135,949,350,463,6385,6381,6382,6383,6384,19143,6386,6379,6387,6388,6389,6390
2335,6,136,549,3827,2152,333,6386,6385,6384,6383,6387,6382,6388,6381,6389,6380,6379,6390,6378,6377
0,13318,4984,2062,7810,3789,1742,137,13,1662,3293,2104,6387,6365,6384,6364,6385,6386,6363,6368,6382
1957,3492,7920,1962,1713,3619,138,6385,6381,6382,6383,6384,19143,6386,6379,6387,6388,6389,6390,6391,6392
139,19143,6377,6378,6379,6380,6381,6382,6383,6384,6375,6385,6386,6387,6388,6389,6390,6391,6376,6374,6393
302,140,320,1971,4969,1959,6382,6383,6384,6385,6386,6387,6380,6388,6389,6390,6391,6392,6393,6394,6381
141,954,800,294,1074,19143,6379,6380,6381,6382,6383,6384,6377,6385,6386,6387,6388,6389,6390,6391,6378
3170,8789,142,2255,6386,6380,6381,6382,6383,6384,6385,19143,6378,6387,6388,6389,6390,6391,6392,6379,6376
695,143,6384,6377,6378,6379,6380,6381,6382,6383,19143,6376,6386,6387,6388,6389,6390,6391,6385,6375,6393
5444,270,144,255,21,2407,6384,6378,6379,6380,6381,6382,6383,19143,6385,6387,6388,6389,6390,6391,6386
8018,560,3935,145,2541,183,625,6384,6379,6380,6381,6382,6383,19143,6385,6386,6388,6389,6390,6391,6392
266,1784,6667,74,3394,1748,51,13265,4838,2660,867,8703,13481,229,4941,146,6417,6382,6377,6378,6379
147,19143,6384,6377,6378,6379,6380,6381,6382,6383,6385,6375,6386,6387,6388,6389,6390,6391,6376,6374,6393
80,148,27,18,15,277,275,167,1754,41,6389,6388,6387,6380,6390,6386,6391,6392,6385,6384,6383
19143,6375,6377,6378,6379,6380,6381,6382,6383,6384,6385,6386,6387,6388,6389,6390,6391,6376,6374,6356,6373
150,2582,2012,3689,2149,6384,6379,6380,6381,6382,6383,6386,6385,6387,6388,6389,6390,6391,6378,6377,6393
249,26,458,151,122,88,2465,2068,12,185,744,6387,6383,6384,6385,6386,19143,6382,6389,6390,6391
152,773,550,524,6361,6385,6380,6381,6382,6359,6383,6384,6386,6379,6387,6388,6389,6390,6391,6392,6360
2696,3434,2164,53,8042,9195,153,6425,6381,6376,6377,6378,6427,6379,6380,6382,6374,6383,6384,6385,6386
2454,154,6951,11682,8057,2531,5489,6381,6377,6378,6379,6380,19143,6382,6376,6384,6385,6386,6387,6388,6389
7082,480,331,56,155,13809,6389,6388,6387,6386,6385,6384,6377,6390,6382,6381,6380,6379,6378,6383,19143
156,19143,6384,6377,6378,6379,6380,6381,6382,6383,6385,6375,6386,6387,6388,6389,6390,6391,6376,6374,6393
245,9855,32,11043,47,1753,63,69,1745,79,1727,232,1718,5013,8765,2202,115,3402,128,199,4979
3102,1446,158,2623,2949,1466,1494,5248,1532,1569,11488,1059,1375,6383,6384,6385,19143,6386,6387,6382,6389
159,19143,6377,6378,6379,6380,6381,6382,6383,6384,6375,6385,6386,6387,6388,6389,6390,6391,6376,6374,6393
77,306,427,611,160,788,6391,6384,6379,6380,6381,6382,6383,6385,6390,6386,6377,6387,6392,6388,6389
7904,161,19143,6383,6378,6379,6380,6381,6382,6384,6376,6385,6386,6387,6388,6389,6390,6391,6377,6375,6393
2154,1793,13174,119,162,1800,43,6392,6384,6379,6380,6381,6382,6383,6385,6391,6386,6387,6377,6388,6389
3331,3578,1904,2298,129,4981,9754,6266,841,542,1972,1781,3452,241,9749,163,1876,6745,3286,82,1881
1711,12070,130,1674,46,3535,3323,2166,5081,12314,168,8793,1683,164,1806,195,7929,6391,6386,6392,6390
1049,1062,823,231,395,1261,654,496,491,864,733,734,1125,165,6385,6379,6380,6381,6382,6383,6384
2115,3735,13415,1734,916,166,10063,5113,5008,6387,6386,6385,6384,6376,6382,6381,6388,6380,6379,6378,6389
80,148,27,18,15,277,275,167,1754,41,6389,6388,6387,6380,6390,6386,6391,6392,6385,6384,6383
1711,12070,130,1674,46,3535,3323,2166,5081,12314,168,8793,1683,164,1806,195,7929,6391,6386,6392,6390
2243,169,193,1840,2128,1744,1739,264,12168,8773,6369,6365,6384,6385,6386,6387,6388,6383,6389,6390,6391
430,446,587,170,6384,6378,6379,6380,6381,6382,6383,19143,6385,6387,6388,6389,6390,6391,6392,6393,6386
2434,2424,171,19143,6385,6379,6380,6381,6382,6383,6384,6387,6386,6388,6389,6390,6391,6392,6378,6377,6394
126,544,515,1244,408,288,285,1030,816,134,487,879,213,723,1162,661,48,636,887,1209,1048
173,810,19143,6382,6377,6378,6379,6380,6381,6383,6375,6384,6385,6386,6387,6388,6389,6390,6376,6374,6392
1050,59,1770,101,174,2437,81,6387,6382,6362,6383,6384,6385,6386,6365,6381,6389,6390,6391,6392,6393
897,462,175,1273,3606,2687,11719,6378,6379,6380,6381,6382,6384,6383,6385,6386,6387,6388,6389,6390,6391
263,2657,176,19143,6383,6378,6379,6380,6381,6382,6385,6384,6376,6386,6387,6388,6389,6390,6377,6375,6392
1657,6692,2092,3287,3584,1995,177,254,1659,2200,19143,6384,6385,6386,6389,6387,6388,6382,6390,6391,6392
178,6384,6377,6378,6379,6380,6381,6382,6383,19143,6393,6385,6386,6387,6388,6389,6390,6391,6376,6375,6374
969,370,179,204,678,92,575,272,354,6380,6381,6382,19143,6378,6383,6384,6385,6386,6387,6388,6389
180,7215,2446,2249,2594,3832,19143,6379,6380,6381,6382,6384,6383,6385,6386,6387,6388,6389,6390,6378,6377
4302,5120,181,19143,6386,6380,6381,6382,6383,6384,6385,6388,6387,6378,6389,6390,6391,6392,6379,6377,6394
385,2389,1849,3469,6254,2000,8727,182,472,7844,8739,14498,3309,198,5384,1726,13738,3585,3681,11213,526
8018,560,3935,145,2541,183,625,6384,6379,6380,6381,6382,6383,19143,6385,6386,6388,6389,6390,6391,6392
2765,184,19143,6384,6378,6379,6380,6381,6382,6383,6386,6385,6376,6387,6388,6389,6390,6391,6377,6375,6393
249,26,458,151,122,88,2465,2068,12,185,744,6387,6383,6384,6385,6386,19143,6382,6389,6390,6391
1895,5057,875,11304,2274,68,3556,186,267,4297,2023,6390,6389,6381,6391,6388,6387,6386,6385,6384,6383
187,57,1927,291,6390,6389,6388,6387,6386,6385,6391,6384,6383,6382,6381,6380,6379,6378,6392,6377,6376
1509,3640,188,1985,418,1989,2364,10066,1095,2043,1389,1448,1571,7424,1592,8587,1439,829,638,1124,1061
189,19143,6383,6377,6378,6379,6380,6381,6382,6384,6375,6385,6386,6387,6388,6389,6390,6376,6374,6392,6373
190,386,3603,5023,367,6387,6386,6385,6384,6388,6375,6389,6383,6390,6382,6381,6380,6379,6378,6377,6376
191,1279,389,19143,6384,6379,6380,6381,6382,6383,6386,6385,6377,6387,6388,6389,6390,6391,6378,6375,6376
192,19143,6383,6377,6378,6379,6380,6381,6382,6384,6375,6385,6386,6387,6388,6389,6390,6376,6374,6392,6373
2243,169,193,1840,2128,1744,1739,264,12168,8773,6369,6365,6384,6385,6386,6387,6388,6383,6389,6390,6391
194,19143,6383,6377,6378,6379,6380,6381,6382,6384,6375,6385,6386,6387,6388,6389,6390,6376,6374,6392,6373
1711,12070,130,1674,46,3535,3323,2166,5081,12314,168,8793,1683,164,1806,195,7929,6391,6386,6392,6390
908,431,1026,196,871,6384,6379,6380,6381,6382,6383,19143,6377,6385,6386,6387,6388,6389,6390,6391,6378
5183,3975,5212,5490,1992,9752,6885,197,6770,13250,6385,6384,6383,6378,6386,6387,6382,6388,6381,6380,6379
385,2389,1849,3469,6254,2000,8727,182,472,7844,8739,14498,3309,198,5384,1726,13738,3585,3681,11213,526
245,9855,32,11043,47,1753,63,69,1745,79,1727,232,1718,5013,8765,2202,115,3402,128,199,4979
1297,269,318,200,423,1151,1027,6387,6388,6386,6385,6378,6389,6390,6384,6383,6391,6382,6381,6380,6379
201,19143,6375,6377,6378,6379,6380,6381,6382,6383,6384,6385,6386,6387,6388,6389,6390,6376,6374,6392,6373
1138,6274,994,9936,1767,368,202,5551,5242,11074,1443,6385,6384,6383,6382,6377,6386,6387,6388,6381,6380
96,2521,203,1896,2670,283,6388,6387,6386,6385,6379,6389,6383,6390,6382,6381,6391,6392,6380,6384,19143
969,370,179,204,678,92,575,272,354,6380,6381,6382,19143,6378,6383,6384,6385,6386,6387,6388,6389
5147,205,19143,6382,6376,6377,6378,6379,6380,6381,6383,6384,6385,6386,6387,6388,6389,6390,6375,6374,6392
206,221,5062,35,8760,5122,4020,3842,2108,6382,6378,6379,6380,6381,19143,6377,6384,6385,6386,6387,6388
207,2587,19143,6383,6377,6378,6379,6380,6381,6382,6384,6375,6385,6386,6387,6388,6389,6390,6376,6374,6392
976,257,208,548,948,785,493,751,1012,6388,6389,6387,6378,6386,6385,6384,6383,6382,6381,6380,6379
1839,3601,209,474,1772,355,510,295,1776,521,6806,6390,6389,6388,6380,6386,6385,6384,6383,6391,6382
935,210,6382,6376,6377,6378,6379,6380,6381,6383,6374,6384,6385,6386,6387,6388,6389,6390,6375,6373,6392
12081,211,1021,19143,6383,6378,6379,6380,6381,6382,6384,6376,6385,6386,6387,6388,6389,6390,6377,6375,6392
2174,6728,363,2457,4051,212,2145,5114,2,3,6389,6391,6378,6379,6380,6390,6388,6382,6383,6384,6377
126,544,515,1244,408,288,285,1030,816,134,487,879,213,723,1162,661,48,636,887,1209,1048
34,1391,1338,214,1170,1271,1346,571,36,505,76,262,1280,6390,6391,6383,6392,6389,6388,6387,6386
3924,8886,215,1918,2032,19143,6384,6379,6380,6381,6382,6383,6386,6385,6377,6387,6388,6389,6390,6391,6378
216,14435,2269,9787,3878,6383,6377,6378,6379,6380,6381,6382,19143,6375,6384,6385,6386,6387,6388,6389,6376
1981,217,1702,6275,1764,1741,4201,1055,1668,1495,1527,3209,1336,6595,11181,2741,15520,6386,6384,6385,6394
449,634,102,236,218,3524,6386,6387,6388,6385,6376,6389,6384,6383,6382,6390,6381,6380,6379,6378,6377
590,284,62,219,633,6384,6378,6379,6380,6381,6382,6383,19143,6376,6385,6386,6387,6388,6389,6390,6391
7998,4996,248,220,3582,7769,2538,19143,6383,6378,6379,6380,6381,6382,6385,6384,6376,6386,6387,6388,6389
206,221,5062,35,8760,5122,4020,3842,2108,6382,6378,6379,6380,6381,19143,6377,6384,6385,6386,6387,6388
222,1116,15222,8232,5625,6360,6383,6377,6378,6379,6380,6381,6382,6358,6361,6384,6385,6386,6387,6388,6389
223,2383,6377,6378,6379,6380,6381,6382,6383,6384,6375,6385,6386,6387,6388,6389,6390,6391,6376,6374,6393
224,933,771,238,687,966,858,6386,6387,6388,6385,6384,6375,6383,6382,6381,6380,6379,6389,6378,6377
225,845,1006,790,6360,6359,6389,6388,6358,6387,6386,6385,6384,6383,6382,6381,6380,6379,6378,6377,6376
226,351,19143,6383,6377,6378,6379,6380,6381,6382,6384,6375,6385,6386,6387,6388,6389,6390,6376,6374,6356
227,19143,6383,6376,6377,6378,6379,6380,6381,6382,6384,6374,6385,6386,6387,6388,6389,6390,6375,6373,6392
498,326,943,228,946,349,479,990,19143,6380,6381,6382,6383,6385,6384,6378,6386,6387,6388,6389,6379
266,1784,6667,74,3394,1748,51,13265,4838,2660,867,8703,13481,229,4941,146,6417,6382,6377,6378,6379
243,230,2197,7084,19143,6382,6377,6378,6379,6380,6381,6384,6383,6385,6386,6387,6388,6389,6390,6376,6375
1049,1062,823,231,395,1261,654,496,491,864,733,734,1125,165,6385,6379,6380,6381,6382,6383,6384
245,9855,32,11043,47,1753,63,69,1745,79,1727,232,1718,5013,8765,2202,115,3402,128,199,4979
1058,415,3999,2504,233,1915,6386,6381,6382,6383,6384,6385,19143,6387,6388,6379,6389,6390,6391,6380,6377
234,19143,6376,6377,6378,6379,6380,6381,6382,6383,6374,6384,6385,6386,6387,6388,6389,6390,6375,6373,6392
